#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:V_x_smg               19:V_x_prime_smg         20:h_prime               21:eta                
       1.100443086863e+00       2.379053639108e-06      -1.203923151461e+00       3.305309595861e-05       1.491981048299e-10       3.729952620748e-10       9.471190984311e-18       7.459905241497e-11      -9.029423635959e-01       3.305309596087e-05       6.011405774138e-01       6.990252756563e-01      -1.203923151396e+00       3.305291742226e-05       4.850791574691e-06      -9.029423636975e-01       3.305346509622e-05       0.000000000000e+00       0.000000000000e+00       1.097781005190e-04       9.999959883812e-01 
       1.183140291368e+00       2.558224745833e-06      -1.204052299392e+00       3.553520622538e-05       1.854713532575e-10       4.636783831437e-10       1.361404091758e-17       9.273567662875e-11      -9.030392245440e-01       3.553520622800e-05       6.011419159680e-01       6.989939340176e-01      -1.204052299305e+00       3.553498428930e-05       5.607058189038e-06      -9.030392246798e-01       3.553566489828e-05       0.000000000000e+00       0.000000000000e+00       1.180063598148e-04       9.999953639717e-01 
       1.265837495873e+00       2.737450034784e-06      -1.204181794053e+00       3.801705939053e-05       2.272005854479e-10       5.680014636198e-10       1.909565975163e-17       1.136002927240e-10      -9.031363455400e-01       3.801705939353e-05       6.011432323362e-01       6.989625741140e-01      -1.204181793939e+00       3.801678752868e-05       6.418056909209e-06      -9.031363457179e-01       3.801762100335e-05       0.000000000000e+00       0.000000000000e+00       1.262316262895e-04       9.999946945941e-01 
       1.387506690467e+00       3.001235761828e-06      -1.204373014267e+00       4.166804658564e-05       2.993221228764e-10       7.483053071910e-10       3.023930893019e-17       1.496610614382e-10      -9.032797607000e-01       4.166804658929e-05       6.011451136670e-01       6.989163849330e-01      -1.204373014101e+00       4.166768844007e-05       7.710734825986e-06      -9.032797609566e-01       4.166878597671e-05       0.000000000000e+00       0.000000000000e+00       1.383277080536e-04       9.999936280883e-01 
       1.509175885060e+00       3.265138772246e-06      -1.204565032487e+00       4.531847347595e-05       3.853105803247e-10       9.632764508117e-10       4.607305839697e-17       1.926552901623e-10      -9.034237743650e-01       4.531847348030e-05       6.011469366597e-01       6.988701443099e-01      -1.204565032255e+00       4.531801246243e-05       9.121854367037e-06      -9.034237747242e-01       4.531942463748e-05       0.000000000000e+00       0.000000000000e+00       1.504173218757e-04       9.999924644289e-01 
       1.630845079653e+00       3.529159066038e-06      -1.204757852572e+00       4.896833705398e-05       4.863927766783e-10       1.215981941696e-09       6.794576660437e-17       2.431963883392e-10      -9.035683894288e-01       4.896833705911e-05       6.011487004680e-01       6.988238512572e-01      -1.204757852256e+00       4.896775512256e-05       1.065139620853e-05      -9.035683899184e-01       4.896953693605e-05       0.000000000000e+00       0.000000000000e+00       1.625004727859e-04       9.999912037254e-01 
       1.752514274247e+00       3.793296643204e-06      -1.204951462120e+00       5.261763361733e-05       6.037972589489e-10       1.509493147372e-09       9.744455355945e-17       3.018986294745e-10      -9.037135965903e-01       5.261763362330e-05       6.011504077977e-01       6.987775088525e-01      -1.204951461699e+00       5.261691125047e-05       1.229934082425e-05      -9.037135972431e-01       5.261912212416e-05       0.000000000000e+00       0.000000000000e+00       1.745771647860e-04       9.999898460876e-01 
       1.874183468840e+00       4.057551503744e-06      -1.205145895735e+00       5.626636164066e-05       7.387543310786e-10       1.846885827696e-09       1.364146276880e-16       3.693771655393e-10      -9.038594218009e-01       5.626636164756e-05       6.011520511177e-01       6.987311084223e-01      -1.205145895183e+00       5.626547785145e-05       1.406566850330e-05      -9.038594226545e-01       5.626818162695e-05       0.000000000000e+00       0.000000000000e+00       1.866474050752e-04       9.999883916250e-01 
       1.995852663434e+00       4.321923647657e-06      -1.205341119396e+00       5.991451643878e-05       8.924959897147e-10       2.231239974287e-09       1.869791897694e-16       4.462479948573e-10      -9.040058395473e-01       5.991451644669e-05       6.011536377291e-01       6.986846584477e-01      -1.205341118687e+00       5.991344876907e-05       1.595035934673e-05      -9.040058406448e-01       5.991671370601e-05       0.000000000000e+00       0.000000000000e+00       1.987111961447e-04       9.999868404471e-01 
       2.117521858027e+00       4.586413074944e-06      -1.205537130931e+00       6.356209467658e-05       1.066255968670e-09       2.665639921675e-09       2.515594454449e-16       5.331279843350e-10      -9.041528481985e-01       6.356209468560e-05       6.011551681239e-01       6.986381594492e-01      -1.205537130032e+00       6.356081919518e-05       1.795339324435e-05      -9.041528495887e-01       6.356471796931e-05       0.000000000000e+00       0.000000000000e+00       2.107685425058e-04       9.999851926632e-01 
       2.239191052621e+00       4.851019785605e-06      -1.205733958949e+00       6.720909481684e-05       1.261269755698e-09       3.153174389245e-09       3.328947096492e-16       6.306348778489e-10      -9.043004692121e-01       6.720909482708e-05       6.011566361203e-01       6.985916042509e-01      -1.205733957825e+00       6.720758611769e-05       2.007474988941e-05      -9.043004709500e-01       6.721219581904e-05       0.000000000000e+00       0.000000000000e+00       2.228194513260e-04       9.999834483826e-01 
       2.362071303522e+00       5.118379347248e-06      -1.205933561581e+00       7.089180545527e-05       1.481056715940e-09       3.702641789851e-09       4.351805234417e-16       7.405283579702e-10      -9.044501711854e-01       7.089180546685e-05       6.011580581995e-01       6.985445319074e-01      -1.205933560187e+00       7.089003392658e-05       2.233729621376e-05      -9.044501733368e-01       7.089544436965e-05       0.000000000000e+00       0.000000000000e+00       2.349837809817e-04       9.999815889088e-01 
       2.484951554424e+00       5.385858538687e-06      -1.206133971147e+00       7.457391863510e-05       1.725060878894e-09       4.312652197236e-09       5.612380805763e-16       8.625304394472e-10      -9.046004783603e-01       7.457391864814e-05       6.011594221147e-01       6.984974086619e-01      -1.206133969440e+00       7.457185533321e-05       2.472049031451e-05      -9.046004809949e-01       7.457815419450e-05       0.000000000000e+00       0.000000000000e+00       2.471415520150e-04       9.999796312314e-01 
       2.607831805325e+00       5.653457359922e-06      -1.206335199253e+00       7.825543189125e-05       1.994560311378e-09       4.986400778445e-09       7.150036100819e-16       9.972801556889e-10      -9.047513994401e-01       7.825543190588e-05       6.011607253523e-01       6.984502315889e-01      -1.206335197183e+00       7.825304634753e-05       2.722431067627e-05      -9.047514026350e-01       7.826032584509e-05       0.000000000000e+00       0.000000000000e+00       2.592927704629e-04       9.999775754624e-01 
       2.730712056227e+00       5.921175810954e-06      -1.206537254567e+00       8.193634270813e-05       2.290834863728e-09       5.727087159319e-09       9.008293265507e-16       1.145417431864e-09      -9.049029409254e-01       8.193634272451e-05       6.011619660158e-01       6.984029984967e-01      -1.206537252077e+00       8.193360292713e-05       2.984873558569e-05      -9.049029447654e-01       8.194195981860e-05       0.000000000000e+00       0.000000000000e+00       2.714374422736e-04       9.999754217141e-01 
       2.853592307128e+00       6.189013891781e-06      -1.206740103001e+00       8.561664547915e-05       2.615166073586e-09       6.537915183966e-09       1.123504996650e-15       1.307583036793e-09      -9.050550772507e-01       8.561664549744e-05       6.011631514689e-01       6.983557178826e-01      -1.206740100030e+00       8.561351793668e-05       3.259374312473e-05      -9.050550818288e-01       8.562305351735e-05       0.000000000000e+00       0.000000000000e+00       2.835755687953e-04       9.999731700985e-01 
       2.976472558030e+00       6.456971602405e-06      -1.206943778651e+00       8.929633951132e-05       2.968837387572e-09       7.422093468930e-09       1.388279731321e-15       1.484418693786e-09      -9.052078339884e-01       8.929633953169e-05       6.011642743155e-01       6.983083811973e-01      -1.206943775134e+00       8.929278915263e-05       3.545931117727e-05      -9.052078394061e-01       8.930360925345e-05       0.000000000000e+00       0.000000000000e+00       2.957071586447e-04       9.999708207273e-01 
       3.099352808931e+00       6.725048942825e-06      -1.207148265476e+00       9.297542046981e-05       3.353133915589e-09       8.382834788974e-09       1.700883690432e-15       1.676566957795e-09      -9.053611991070e-01       9.297542049245e-05       6.011653379969e-01       6.982609924265e-01      -1.207148261340e+00       9.297141070769e-05       3.844541742918e-05      -9.053612054747e-01       9.298362569330e-05       0.000000000000e+00       0.000000000000e+00       3.078322150274e-04       9.999683737124e-01 
       3.270155249651e+00       7.097872737741e-06      -1.207433863138e+00       9.808828687233e-05       3.940587964950e-09       9.851469912375e-09       2.226641314547e-15       1.970293982475e-09      -9.055753973536e-01       9.808828689848e-05       6.011667148137e-01       6.981950320412e-01      -1.207433858011e+00       9.808357489089e-05       4.279625383327e-05      -9.055754052427e-01       9.809792057859e-05       0.000000000000e+00       0.000000000000e+00       3.246750929626e-04       9.999648104038e-01 
       3.440957690370e+00       7.470927666388e-06      -1.207721008766e+00       1.031999525541e-04       4.593160549629e-09       1.148290137407e-08       2.875368488207e-15       2.296580274815e-09      -9.057907565747e-01       1.031999525842e-04       6.011679813694e-01       6.981289757270e-01      -1.207721002478e+00       1.031944605731e-04       4.737987442853e-05      -9.057907662423e-01       1.032111711148e-04       0.000000000000e+00       0.000000000000e+00       3.415053681104e-04       9.999610589555e-01 
       3.611760131090e+00       7.844213728764e-06      -1.208009736072e+00       1.083104120062e-04       5.314320071690e-09       1.328580017922e-08       3.667578040862e-15       2.657160035845e-09      -9.060073020543e-01       1.083104120408e-04       6.011691303479e-01       6.980628149873e-01      -1.208009728437e+00       1.083040581120e-04       5.219621731520e-05      -9.060073137850e-01       1.083233798163e-04       0.000000000000e+00       0.000000000000e+00       3.583230580978e-04       9.999571196666e-01 
       3.782562571809e+00       8.217730924872e-06      -1.208300043579e+00       1.134196568637e-04       6.107541370081e-09       1.526885342520e-08       4.625972758760e-15       3.053770685040e-09      -9.062250326846e-01       1.134196569033e-04       6.011701619841e-01       6.979965501225e-01      -1.208300034391e+00       1.134123550025e-04       5.724521988669e-05      -9.062250467919e-01       1.134345463268e-04       0.000000000000e+00       0.000000000000e+00       3.751281762290e-04       9.999529928359e-01 
       3.953365012529e+00       8.591479254709e-06      -1.208591894953e+00       1.185276751508e-04       6.976305592933e-09       1.744076398233e-08       5.775561431681e-15       3.488152796466e-09      -9.064439212148e-01       1.185276751961e-04       6.011710840572e-01       6.979301901466e-01      -1.208591883985e+00       1.185193351218e-04       6.252681879565e-05      -9.064439380421e-01       1.185446666652e-04       0.000000000000e+00       0.000000000000e+00       3.919207304040e-04       9.999486787615e-01 
       4.124167453248e+00       8.965458718277e-06      -1.208885326913e+00       1.236344621918e-04       7.924100784227e-09       1.981025196057e-08       7.143776201079e-15       3.962050392114e-09      -9.066639951847e-01       1.236344622435e-04       6.011718885612e-01       6.978637258099e-01      -1.208885313918e+00       1.236249896404e-04       6.804094992227e-05      -9.066640151070e-01       1.236537441362e-04       0.000000000000e+00       0.000000000000e+00       4.087007393389e-04       9.999441777416e-01 
